Generic Color Name,RGB,R,G,B,HexCode
Gray,"R=178, G=170, B=167",178,170,167,B2AAA7
Gray,"R=178, G=178, B=178",178,178,178,B2B2B2
Gray,"R=178, G=184, B=188",178,184,188,B2B8BC
Gray,"R=179, G=174, B=150",179,174,150,B3AE96
Gray,"R=18, G=18, B=21",18,18,21,121215
Gray,"R=18, G=27, B=26",18,27,26,121B1A
Gray,"R=180, G=171, B=162",180,171,162,B4ABA2
Gray,"R=180, G=180, B=180",180,180,180,B4B4B4
Gray,"R=180, G=181, B=149",180,181,149,B4B595
Gray,"R=180, G=190, B=214",180,190,214,B4BED6
Gray,"R=181, G=174, B=173",181,174,173,B5AEAD
Gray,"R=181, G=178, B=181",181,178,181,B5B2B5
Gray,"R=181, G=181, B=181",181,181,181,B5B5B5
Gray,"R=181, G=189, B=189",181,189,189,B5BDBD
Gray,"R=182, G=172, B=163",182,172,163,B6ACA3
Gray,"R=182, G=181, B=187",182,181,187,B6B5BB
Gray,"R=182, G=188, B=188",182,188,188,B6BCBC
Gray,"R=183, G=171, B=169",183,171,169,B7ABA9
Gray,"R=183, G=183, B=179",183,183,179,B7B7B3
Gray,"R=183, G=183, B=183",183,183,183,B7B7B7
Gray,"R=184, G=179, B=173",184,179,173,B8B3AD
Gray,"R=184, G=185, B=178",184,185,178,B8B9B2
Gray,"R=184, G=188, B=188",184,188,188,B8BCBC
Gray,"R=184, G=189, B=192",184,189,192,B8BDC0
Gray,"R=185, G=175, B=156",185,175,156,B9AF9C
Gray,"R=185, G=180, B=181",185,180,181,B9B4B5
Gray,"R=185, G=185, B=185",185,185,185,B9B9B9
Gray,"R=185, G=191, B=195",185,191,195,B9BFC3
Gray,"R=186, G=159, B=114",186,159,114,BA9F72
Gray,"R=186, G=165, B=127",186,165,127,BAA57F
Gray,"R=186, G=189, B=194",186,189,194,BABDC2
Gray,"R=186, G=190, B=198",186,190,198,BABEC6
Gray,"R=186, G=191, B=194",186,191,194,BABFC2
Gray,"R=187, G=180, B=172",187,180,172,BBB4AC
Gray,"R=187, G=184, B=182",187,184,182,BBB8B6
Gray,"R=187, G=190, B=173",187,190,173,BBBEAD
Gray,"R=188, G=186, B=180",188,186,180,BCBAB4
Gray,"R=189, G=188, B=193",189,188,193,BDBCC1
Gray,"R=189, G=189, B=189",189,189,189,BDBDBD
Gray,"R=189, G=195, B=181",189,195,181,BDC3B5
Gray,"R=19, G=18, B=23",19,18,23,131217
Gray,"R=190, G=190, B=170",190,190,170,BEBEAA
Gray,"R=190, G=190, B=180",190,190,180,BEBEB4
Gray,"R=190, G=190, B=190",190,190,190,BEBEBE
Gray,"R=190, G=195, B=199",190,195,199,BEC3C7
Gray,"R=190, G=200, B=202",190,200,202,BEC8CA
Gray,"R=190, G=215, B=230",190,215,230,BED7E6
Gray,"R=192, G=192, B=192",192,192,192,C0C0C0
Gray,"R=192, G=194, B=183",192,194,183,C0C2B7
Gray,"R=193, G=190, B=172",193,190,172,C1BEAC
Gray,"R=193, G=196, B=191",193,196,191,C1C4BF
Gray,"R=193, G=198, B=201",193,198,201,C1C6C9
Gray,"R=194, G=187, B=167",194,187,167,C2BBA7
Gray,"R=196, G=182, B=153",196,182,153,C4B699
Gray,"R=196, G=189, B=181",196,189,181,C4BDB5
Gray,"R=197, G=201, B=204",197,201,204,C5C9CC
Gray,"R=197, G=204, B=210",197,204,210,C5CCD2
Gray,"R=198, G=189, B=181",198,189,181,C6BDB5
Gray,"R=198, G=207, B=189",198,207,189,C6CFBD
Gray,"R=199, G=194, B=192",199,194,192,C7C2C0
Gray,"R=199, G=195, B=168",199,195,168,C7C3A8
Gray,"R=199, G=198, B=198",199,198,198,C7C6C6
Gray,"R=20, G=24, B=27",20,24,27,14181B
Gray,"R=200, G=191, B=181",200,191,181,C8BFB5
Gray,"R=200, G=200, B=180",200,200,180,C8C8B4
Gray,"R=200, G=200, B=200",200,200,200,C8C8C8
Gray,"R=200, G=201, B=198",200,201,198,C8C9C6
Gray,"R=200, G=203, B=200",200,203,200,C8CBC8
Gray,"R=200, G=205, B=163",200,205,163,C8CDA3
Gray,"R=201, G=189, B=151",201,189,151,C9BD97
Gray,"R=201, G=195, B=175",201,195,175,C9C3AF
Gray,"R=201, G=199, B=187",201,199,187,C9C7BB
Gray,"R=203, G=194, B=179",203,194,179,CBC2B3
Gray,"R=203, G=203, B=202",203,203,202,CBCBCA
Gray,"R=204, G=191, B=176",204,191,176,CCBFB0
Gray,"R=204, G=204, B=201",204,204,201,CCCCC9
Gray,"R=204, G=204, B=204",204,204,204,CCCCCC
Gray,"R=204, G=206, B=193",204,206,193,CCCEC1
Gray,"R=205, G=188, B=162",205,188,162,CDBCA2
Gray,"R=205, G=207, B=206",205,207,206,CDCFCE
Gray,"R=205, G=212, B=220",205,212,220,CDD4DC
Gray,"R=206, G=206, B=202",206,206,202,CECECA
Gray,"R=206, G=206, B=206",206,206,206,CECECE
Gray,"R=208, G=208, B=208",208,208,208,D0D0D0
Gray,"R=209, G=207, B=209",209,207,209,D1CFD1
Gray,"R=210, G=210, B=200",210,210,200,D2D2C8
Gray,"R=210, G=215, B=215",210,215,215,D2D7D7
Gray,"R=211, G=198, B=192",211,198,192,D3C6C0
Gray,"R=211, G=211, B=211",211,211,211,D3D3D3
Gray,"R=214, G=214, B=198",214,214,198,D6D6C6
Gray,"R=215, G=215, B=215",215,215,215,D7D7D7
Gray,"R=218, G=211, B=203",218,211,203,DAD3CB
Gray,"R=219, G=224, B=227",219,224,227,DBE0E3
Gray,"R=220, G=220, B=220",220,220,220,DCDCDC
Gray,"R=221, G=217, B=208",221,217,208,DDD9D0
Gray,"R=222, G=218, B=209",222,218,209,DEDAD1
Gray,"R=222, G=219, B=214",222,219,214,DEDBD6
Gray,"R=224, G=226, B=226",224,226,226,E0E2E2
Gray,"R=225, G=230, B=230",225,230,230,E1E6E6
Gray,"R=226, G=208, B=170",226,208,170,E2D0AA
Gray,"R=229, G=231, B=226",229,231,226,E5E7E2
Gray,"R=230, G=230, B=230",230,230,230,E6E6E6
Gray,"R=231, G=227, B=212",231,227,212,E7E3D4
Gray,"R=33, G=35, B=36",33,35,36,212324
Gray,"R=33, G=47, B=47",33,47,47,212F2F
Gray,"R=34, G=34, B=34",34,34,34,222222
Gray,"R=34, G=36, B=35",34,36,35,222423
Gray,"R=34, G=44, B=46",34,44,46,222C2E
Gray,"R=34, G=66, B=42",34,66,42,22422A
Gray,"R=35, G=34, B=40",35,34,40,232228
Gray,"R=37, G=36, B=43",37,36,43,25242B
Gray,"R=37, G=38, B=37",37,38,37,252625
Gray,"R=38, G=38, B=38",38,38,38,262626
Gray,"R=38, G=44, B=42",38,44,42,262C2A
Gray,"R=39, G=27, B=23",39,27,23,271B17
Gray,"R=4, G=4, B=6",4,4,6,40406
Gray,"R=40, G=39, B=45",40,39,45,28272D
Gray,"R=40, G=41, B=46",40,41,46,28292E
Gray,"R=40, G=44, B=51",40,44,51,282C33
Gray,"R=41, G=39, B=46",41,39,46,29272E
Gray,"R=41, G=41, B=39",41,41,39,292927
Gray,"R=42, G=42, B=51",42,42,51,2A2A33
Gray,"R=42, G=52, B=54",42,52,54,2A3436
Gray,"R=43, G=42, B=47",43,42,47,2B2A2F
Gray,"R=43, G=46, B=53",43,46,53,2B2E35
Gray,"R=44, G=44, B=44",44,44,44,2C2C2C
Gray,"R=45, G=45, B=45",45,45,45,2D2D2D
Gray,"R=45, G=46, B=50",45,46,50,2D2E32
Gray,"R=45, G=47, B=42",45,47,42,2D2F2A
Gray,"R=45, G=49, B=52",45,49,52,2D3134
Gray,"R=45, G=49, B=58",45,49,58,2D313A
Gray,"R=46, G=47, B=51",46,47,51,2E2F33
Gray,"R=46, G=49, B=52",46,49,52,2E3134
Gray,"R=46, G=50, B=54",46,50,54,2E3236
Gray,"R=47, G=46, B=51",47,46,51,2F2E33
Gray,"R=48, G=45, B=47",48,45,47,302D2F
Gray,"R=49, G=49, B=47",49,49,47,31312F
Gray,"R=49, G=49, B=49",49,49,49,313131
Gray,"R=49, G=49, B=57",49,49,57,313139
Gray,"R=5, G=5, B=5",5,5,5,50505
Gray,"R=50, G=45, B=35",50,45,35,322D23
Gray,"R=50, G=50, B=60",50,50,60,32323C
Gray,"R=50, G=51, B=58",50,51,58,32333A
Gray,"R=51, G=50, B=53",51,50,53,333235
Gray,"R=51, G=52, B=65",51,52,65,333441
Gray,"R=51, G=53, B=54",51,53,54,333536
Gray,"R=51, G=54, B=54",51,54,54,333636
Gray,"R=52, G=52, B=54",52,52,54,343436
Gray,"R=52, G=55, B=60",52,55,60,34373C
Gray,"R=52, G=61, B=58",52,61,58,343D3A
Gray,"R=52, G=62, B=72",52,62,72,3.43E+50
Gray,"R=53, G=53, B=43",53,53,43,35352B
Gray,"R=53, G=58, B=64",53,58,64,353A40
Gray,"R=53, G=63, B=68",53,63,68,353F44
Gray,"R=53, G=70, B=78",53,70,78,35464E
Gray,"R=53, G=73, B=100",53,73,100,354964
Gray,"R=54, G=54, B=54",54,54,54,363636
Gray,"R=55, G=53, B=60",55,53,60,37353C
Gray,"R=55, G=55, B=55",55,55,55,373737
Gray,"R=55, G=57, B=67",55,57,67,373943
Gray,"R=55, G=59, B=68",55,59,68,373B44
Gray,"R=55, G=71, B=81",55,71,81,374751
Gray,"R=56, G=52, B=56",56,52,56,383438
Gray,"R=56, G=55, B=60",56,55,60,38373C
Gray,"R=56, G=56, B=57",56,56,57,383839
Gray,"R=56, G=57, B=59",56,57,59,38393B
Gray,"R=57, G=55, B=56",57,55,56,393738
Gray,"R=57, G=56, B=57",57,56,57,393839
Gray,"R=57, G=57, B=57",57,57,57,393939
Gray,"R=57, G=65, B=66",57,65,66,394142
Gray,"R=57, G=66, B=57",57,66,57,394239
Gray,"R=57, G=67, B=68",57,67,68,394344
Gray,"R=58, G=55, B=59",58,55,59,3A373B
Gray,"R=58, G=57, B=62",58,57,62,3A393E
Gray,"R=58, G=59, B=65",58,59,65,3A3B41
Gray,"R=58, G=59, B=69",58,59,69,3A3B45
Gray,"R=58, G=59, B=70",58,59,70,3A3B46
Gray,"R=60, G=56, B=60",60,56,60,3C383C
Gray,"R=60, G=58, B=45",60,58,45,3C3A2D
Gray,"R=60, G=60, B=60",60,60,60,3C3C3C
Gray,"R=60, G=60, B=65",60,60,65,3C3C41
Gray,"R=60, G=61, B=65",60,61,65,3C3D41
Gray,"R=60, G=71, B=81",60,71,81,3C4751
Gray,"R=60, G=78, B=82",60,78,82,3C4E52
Gray,"R=60, G=80, B=85",60,80,85,3C5055
Gray,"R=61, G=65, B=77",61,65,77,3D414D
Gray,"R=62, G=62, B=64",62,62,64,3E3E40
Gray,"R=62, G=63, B=56",62,63,56,3E3F38
Gray,"R=62, G=64, B=70",62,64,70,3E4046
Gray,"R=62, G=64, B=87",62,64,87,3E4057
Gray,"R=62, G=65, B=72",62,65,72,3E4148
Gray,"R=62, G=66, B=75",62,66,75,3E424B
Gray,"R=62, G=86, B=100",62,86,100,3E5664
Gray,"R=63, G=63, B=63",63,63,63,3F3F3F
Gray,"R=63, G=64, B=65",63,64,65,3F4041
Gray,"R=63, G=64, B=69",63,64,69,3F4045
Gray,"R=63, G=66, B=71",63,66,71,3F4247
Gray,"R=63, G=70, B=77",63,70,77,3F464D
Gray,"R=63, G=73, B=63",63,73,63,3F493F
Gray,"R=64, G=58, B=62",64,58,62,403A3E
Gray,"R=64, G=60, B=59",64,60,59,403C3B
Gray,"R=64, G=62, B=63",64,62,63,403E3F
Gray,"R=64, G=64, B=64",64,64,64,404040
Gray,"R=64, G=64, B=65",64,64,65,404041
Gray,"R=64, G=64, B=83",64,64,83,404053
Gray,"R=64, G=65, B=70",64,65,70,404146
Gray,"R=64, G=68, B=69",64,68,69,404445
Gray,"R=64, G=69, B=72",64,69,72,404548
Gray,"R=64, G=72, B=74",64,72,74,40484A
Gray,"R=65, G=60, B=59",65,60,59,413C3B
Gray,"R=65, G=65, B=65",65,65,65,414141
Gray,"R=65, G=66, B=66",65,66,66,414242
Gray,"R=65, G=70, B=75",65,70,75,41464B
Gray,"R=66, G=65, B=66",66,65,66,424142
Gray,"R=66, G=66, B=66",66,66,66,424242
Gray,"R=66, G=66, B=68",66,66,68,424244
Gray,"R=66, G=68, B=72",66,68,72,424448
Gray,"R=66, G=70, B=69",66,70,69,424645
Gray,"R=67, G=67, B=67",67,67,67,434343
Gray,"R=67, G=68, B=70",67,68,70,434446
Gray,"R=67, G=68, B=75",67,68,75,43444B
Gray,"R=68, G=63, B=57",68,63,57,443F39
Gray,"R=68, G=68, B=80",68,68,80,444450
Gray,"R=68, G=70, B=76",68,70,76,44464C
Gray,"R=68, G=72, B=69",68,72,69,444845
Gray,"R=69, G=51, B=62",69,51,62,45333E
Gray,"R=69, G=69, B=69",69,69,69,454545
Gray,"R=69, G=71, B=72",69,71,72,454748
Gray,"R=69, G=73, B=78",69,73,78,45494E
Gray,"R=70, G=67, B=62",70,67,62,46433E
Gray,"R=70, G=68, B=67",70,68,67,464443
Gray,"R=70, G=68, B=69",70,68,69,464445
Gray,"R=70, G=70, B=70",70,70,70,464646
Gray,"R=70, G=70, B=80",70,70,80,464650
Gray,"R=70, G=71, B=57",70,71,57,464739
Gray,"R=70, G=71, B=73",70,71,73,464749
Gray,"R=70, G=80, B=85",70,80,85,465055
Gray,"R=71, G=70, B=71",71,70,71,474647
Gray,"R=71, G=71, B=71",71,71,71,474747
Gray,"R=71, G=71, B=74",71,71,74,47474A
Gray,"R=71, G=77, B=78",71,77,78,474D4E
Gray,"R=71, G=83, B=92",71,83,92,47535C
Gray,"R=72, G=64, B=45",72,64,45,48402D
Gray,"R=72, G=70, B=71",72,70,71,484647
Gray,"R=72, G=71, B=76",72,71,76,48474C
Gray,"R=72, G=72, B=72",72,72,72,484848
Gray,"R=72, G=73, B=75",72,73,75,48494B
Gray,"R=72, G=73, B=76",72,73,76,48494C
Gray,"R=72, G=76, B=72",72,76,72,484C48
Gray,"R=72, G=81, B=79",72,81,79,48514F
Gray,"R=72, G=82, B=88",72,82,88,485258
Gray,"R=73, G=69, B=59",73,69,59,49453B
Gray,"R=73, G=72, B=67",73,72,67,494843
Gray,"R=73, G=72, B=77",73,72,77,49484D
Gray,"R=73, G=73, B=73",73,73,73,494949
Gray,"R=73, G=73, B=75",73,73,75,49494B
Gray,"R=73, G=74, B=76",73,74,76,494A4C
Gray,"R=73, G=75, B=74",73,75,74,494B4A
Gray,"R=73, G=85, B=91",73,85,91,49555B
Gray,"R=74, G=100, B=99",74,100,99,4A6463
Gray,"R=74, G=74, B=74",74,74,74,4A4A4A
Gray,"R=74, G=74, B=83",74,74,83,4A4A53
Gray,"R=74, G=76, B=73",74,76,73,4A4C49
Gray,"R=74, G=77, B=84",74,77,84,4A4D54
Gray,"R=74, G=78, B=84",74,78,84,4A4E54
Gray,"R=74, G=82, B=88",74,82,88,4A5258
Gray,"R=75, G=68, B=51",75,68,51,4B4433
Gray,"R=75, G=75, B=73",75,75,73,4B4B49
Gray,"R=75, G=75, B=75",75,75,75,4B4B4B
Gray,"R=75, G=76, B=78",75,76,78,4B4C4E
Gray,"R=75, G=78, B=80",75,78,80,4B4E50
Gray,"R=75, G=85, B=95",75,85,95,4B555F
Gray,"R=76, G=76, B=74",76,76,74,4C4C4A
Gray,"R=76, G=76, B=76",76,76,76,4C4C4C
Gray,"R=76, G=77, B=77",76,77,77,4C4D4D
Gray,"R=76, G=78, B=71",76,78,71,4C4E47
Gray,"R=76, G=81, B=85",76,81,85,4C5155
Gray,"R=76, G=83, B=89",76,83,89,4C5359
Gray,"R=76, G=89, B=97",76,89,97,4C5961
Gray,"R=77, G=66, B=77",77,66,77,4D424D
Gray,"R=77, G=75, B=26",77,75,26,4D4B1A
Gray,"R=77, G=76, B=76",77,76,76,4D4C4C
Gray,"R=77, G=77, B=77",77,77,77,4D4D4D
Gray,"R=77, G=77, B=81",77,77,81,4D4D51
Gray,"R=78, G=71, B=66",78,71,66,4E4742
Gray,"R=78, G=74, B=75",78,74,75,4E4A4B
Gray,"R=78, G=75, B=77",78,75,77,4E4B4D
Gray,"R=78, G=77, B=69",78,77,69,4E4D45
Gray,"R=78, G=77, B=82",78,77,82,4E4D52
Gray,"R=78, G=78, B=78",78,78,78,4E4E4E
Gray,"R=78, G=80, B=86",78,80,86,4E5056
Gray,"R=78, G=80, B=92",78,80,92,4E505C
Gray,"R=78, G=81, B=76",78,81,76,4E514C
Gray,"R=78, G=82, B=83",78,82,83,4E5253
Gray,"R=78, G=86, B=93",78,86,93,4E565D
Gray,"R=79, G=72, B=64",79,72,64,4F4840
Gray,"R=79, G=73, B=70",79,73,70,4F4946
Gray,"R=79, G=77, B=79",79,77,79,4F4D4F
Gray,"R=79, G=79, B=89",79,79,89,4F4F59
Gray,"R=79, G=80, B=82",79,80,82,4F5052
Gray,"R=79, G=80, B=84",79,80,84,4F5054
Gray,"R=79, G=81, B=80",79,81,80,4F5150
Gray,"R=79, G=82, B=87",79,82,87,4F5257
Gray,"R=79, G=83, B=84",79,83,84,4F5354
Gray,"R=79, G=83, B=91",79,83,91,4F535B
Gray,"R=79, G=92, B=98",79,92,98,4F5C62
Gray,"R=80, G=60, B=67",80,60,67,503C43
Gray,"R=80, G=67, B=67",80,67,67,504343
Gray,"R=80, G=76, B=84",80,76,84,504C54
Gray,"R=80, G=79, B=75",80,79,75,504F4B
Gray,"R=80, G=80, B=80",80,80,80,505050
Gray,"R=80, G=83, B=92",80,83,92,50535C
Gray,"R=80, G=84, B=85",80,84,85,505455
Gray,"R=80, G=85, B=88",80,85,88,505558
Gray,"R=80, G=91, B=97",80,91,97,505B61
Gray,"R=80, G=95, B=95",80,95,95,505F5F
Gray,"R=81, G=77, B=78",81,77,78,514D4E
Gray,"R=81, G=80, B=75",81,80,75,51504B
Gray,"R=81, G=81, B=81",81,81,81,515151
Gray,"R=81, G=82, B=86",81,82,86,515256
Gray,"R=81, G=86, B=90",81,86,90,51565A
Gray,"R=82, G=78, B=70",82,78,70,5.24E+48
Gray,"R=82, G=78, B=79",82,78,79,524E4F
Gray,"R=82, G=80, B=81",82,80,81,525051
Gray,"R=82, G=81, B=84",82,81,84,525154
Gray,"R=82, G=82, B=82",82,82,82,525252
Gray,"R=82, G=82, B=87",82,82,87,525257
Gray,"R=82, G=84, B=83",82,84,83,525453
Gray,"R=82, G=84, B=88",82,84,88,525458
Gray,"R=82, G=84, B=90",82,84,90,52545A
Gray,"R=82, G=86, B=87",82,86,87,525657
Gray,"R=82, G=89, B=90",82,89,90,52595A
Gray,"R=83, G=77, B=81",83,77,81,534D51
Gray,"R=83, G=79, B=85",83,79,85,534F55
Gray,"R=83, G=80, B=71",83,80,71,535047
Gray,"R=83, G=83, B=83",83,83,83,535353
Gray,"R=83, G=85, B=85",83,85,85,535555
Gray,"R=83, G=87, B=90",83,87,90,53575A
Gray,"R=84, G=83, B=82",84,83,82,545352
Gray,"R=84, G=84, B=84",84,84,84,545454
Gray,"R=84, G=84, B=86",84,84,86,545456
Gray,"R=84, G=84, B=88",84,84,88,545458
Gray,"R=84, G=85, B=82",84,85,82,545552
Gray,"R=84, G=85, B=88",84,85,88,545558
Gray,"R=84, G=93, B=102",84,93,102,545D66
Gray,"R=85, G=100, B=115",85,100,115,556473
Gray,"R=85, G=101, B=122",85,101,122,55657A
Gray,"R=85, G=73, B=61",85,73,61,55493D
Gray,"R=85, G=84, B=79",85,84,79,55544F
Gray,"R=85, G=84, B=82",85,84,82,555452
Gray,"R=85, G=84, B=88",85,84,88,555458
Gray,"R=85, G=85, B=83",85,85,83,555553
Gray,"R=85, G=85, B=85",85,85,85,555555
Gray,"R=85, G=88, B=95",85,88,95,55585F
Gray,"R=85, G=90, B=93",85,90,93,555A5D
Gray,"R=85, G=92, B=103",85,92,103,555C67
Gray,"R=85, G=97, B=97",85,97,97,556161
Gray,"R=86, G=102, B=105",86,102,105,566669
Gray,"R=86, G=78, B=75",86,78,75,564E4B
Gray,"R=86, G=84, B=90",86,84,90,56545A
Gray,"R=86, G=85, B=86",86,85,86,565556
Gray,"R=86, G=89, B=89",86,89,89,565959
Gray,"R=86, G=90, B=89",86,90,89,565A59
Gray,"R=86, G=90, B=93",86,90,93,565A5D
Gray,"R=86, G=91, B=94",86,91,94,565B5E
Gray,"R=86, G=91, B=95",86,91,95,565B5F
Gray,"R=86, G=91, B=96",86,91,96,565B60
Gray,"R=86, G=96, B=95",86,96,95,56605F
Gray,"R=87, G=86, B=91",87,86,91,57565B
Gray,"R=87, G=87, B=87",87,87,87,575757
Gray,"R=87, G=88, B=87",87,88,87,575857
Gray,"R=87, G=89, B=88",87,89,88,575958
Gray,"R=87, G=90, B=91",87,90,91,575A5B
Gray,"R=87, G=90, B=95",87,90,95,575A5F
Gray,"R=88, G=73, B=78",88,73,78,58494E
Gray,"R=88, G=80, B=93",88,80,93,58505D
Gray,"R=88, G=81, B=71",88,81,71,585147
Gray,"R=88, G=85, B=87",88,85,87,585557
Gray,"R=88, G=87, B=87",88,87,87,585757
Gray,"R=88, G=88, B=88",88,88,88,585858
Gray,"R=88, G=89, B=89",88,89,89,585959
Gray,"R=88, G=89, B=91",88,89,91,58595B
Gray,"R=88, G=92, B=101",88,92,101,585C65
Gray,"R=88, G=99, B=103",88,99,103,586367
Gray,"R=89, G=78, B=82",89,78,82,5.94E+54
Gray,"R=89, G=87, B=86",89,87,86,595756
Gray,"R=89, G=89, B=89",89,89,89,595959
Gray,"R=89, G=90, B=91",89,90,91,595A5B
Gray,"R=89, G=93, B=94",89,93,94,595D5E
Gray,"R=89, G=94, B=87",89,94,87,5.95E+59
Gray,"R=89, G=94, B=97",89,94,97,5.95E+63
Gray,"R=90, G=102, B=118",90,102,118,5A6676
Gray,"R=90, G=85, B=82",90,85,82,5A5552
Gray,"R=90, G=85, B=85",90,85,85,5A5555
Gray,"R=90, G=90, B=100",90,90,100,5A5A64
Gray,"R=90, G=90, B=90",90,90,90,5A5A5A
Gray,"R=90, G=90, B=92",90,90,92,5A5A5C
Gray,"R=90, G=91, B=89",90,91,89,5A5B59
Gray,"R=90, G=91, B=95",90,91,95,5A5B5F
Gray,"R=90, G=99, B=104",90,99,104,5A6368
Gray,"R=91, G=103, B=125",91,103,125,5B677D
Gray,"R=91, G=86, B=82",91,86,82,5B5652
Gray,"R=91, G=91, B=91",91,91,91,5B5B5B
Gray,"R=91, G=94, B=100",91,94,100,5B5E64
Gray,"R=91, G=94, B=101",91,94,101,5B5E65
Gray,"R=91, G=96, B=92",91,96,92,5B605C
Gray,"R=92, G=104, B=70",92,104,70,5C6846
Gray,"R=92, G=107, B=114",92,107,114,5C6B72
Gray,"R=92, G=85, B=88",92,85,88,5C5558
Gray,"R=92, G=90, B=90",92,90,90,5C5A5A
Gray,"R=92, G=90, B=95",92,90,95,5C5A5F
Gray,"R=92, G=92, B=92",92,92,92,5C5C5C
Gray,"R=92, G=97, B=101",92,97,101,5C6165
Gray,"R=93, G=100, B=96",93,100,96,5D6460
Gray,"R=93, G=106, B=112",93,106,112,5D6A70
Gray,"R=93, G=82, B=87",93,82,87,5D5257
Gray,"R=93, G=90, B=86",93,90,86,5D5A56
Gray,"R=93, G=91, B=92",93,91,92,5D5B5C
Gray,"R=93, G=92, B=89",93,92,89,5D5C59
Gray,"R=93, G=93, B=93",93,93,93,5D5D5D
Gray,"R=93, G=93, B=94",93,93,94,5D5D5E
Gray,"R=93, G=93, B=95",93,93,95,5D5D5F
Gray,"R=93, G=94, B=96",93,94,96,5D5E60
Gray,"R=93, G=98, B=97",93,98,97,5D6261
Gray,"R=94, G=103, B=110",94,103,110,5E676E
Gray,"R=94, G=111, B=125",94,111,125,5E6F7D
Gray,"R=94, G=114, B=121",94,114,121,5E7279
Gray,"R=94, G=90, B=87",94,90,87,5E5A57
Gray,"R=94, G=93, B=110",94,93,110,5E5D6E
Gray,"R=94, G=93, B=97",94,93,97,5E5D61
Gray,"R=94, G=93, B=98",94,93,98,5E5D62
Gray,"R=94, G=93, B=99",94,93,99,5E5D63
Gray,"R=94, G=94, B=94",94,94,94,5E5E5E
Gray,"R=94, G=99, B=95",94,99,95,5E635F
Gray,"R=95, G=100, B=103",95,100,103,5F6467
Gray,"R=95, G=100, B=105",95,100,105,5F6469
Gray,"R=95, G=102, B=103",95,102,103,5F6667
Gray,"R=95, G=116, B=121",95,116,121,5F7479
Gray,"R=95, G=81, B=77",95,81,77,5F514D
Gray,"R=95, G=90, B=82",95,90,82,5F5A52
Gray,"R=95, G=90, B=86",95,90,86,5F5A56
Gray,"R=95, G=91, B=92",95,91,92,5F5B5C
Gray,"R=95, G=95, B=95",95,95,95,5F5F5F
Gray,"R=95, G=95, B=99",95,95,99,5F5F63
Gray,"R=95, G=99, B=96",95,99,96,5F6360
Gray,"R=96, G=101, B=107",96,101,107,60656B
Gray,"R=96, G=103, B=111",96,103,111,60676F
Gray,"R=96, G=104, B=107",96,104,107,60686B
Gray,"R=96, G=105, B=110",96,105,110,60696E
Gray,"R=96, G=109, B=100",96,109,100,606D64
Gray,"R=96, G=94, B=92",96,94,92,605E5C
Gray,"R=96, G=96, B=96",96,96,96,606060
Gray,"R=96, G=99, B=95",96,99,95,60635F
Gray,"R=97, G=100, B=105",97,100,105,616469
Gray,"R=97, G=100, B=109",97,100,109,61646D
Gray,"R=97, G=60, B=34",97,60,34,613C22
Gray,"R=97, G=95, B=62",97,95,62,615F3E
Gray,"R=97, G=95, B=98",97,95,98,615F62
Gray,"R=97, G=96, B=112",97,96,112,616070
Gray,"R=97, G=96, B=83",97,96,83,616053
Gray,"R=97, G=96, B=97",97,96,97,616061
Gray,"R=97, G=97, B=84",97,97,84,616154
Gray,"R=98, G=103, B=95",98,103,95,62675F
Gray,"R=98, G=103, B=97",98,103,97,626761
Gray,"R=98, G=90, B=87",98,90,87,625A57
Gray,"R=98, G=94, B=91",98,94,91,625E5B
Gray,"R=98, G=96, B=90",98,96,90,62605A
Gray,"R=98, G=98, B=90",98,98,90,62625A
Gray,"R=98, G=98, B=98",98,98,98,626262
Gray,"R=98, G=99, B=101",98,99,101,626365
Gray,"R=98, G=99, B=93",98,99,93,62635D
Gray,"R=99, G=100, B=103",99,100,103,636467
Gray,"R=99, G=101, B=99",99,101,99,636563
Gray,"R=99, G=103, B=106",99,103,106,63676A
Gray,"R=99, G=104, B=108",99,104,108,63686C
Gray,"R=99, G=89, B=87",99,89,87,635957
Gray,"R=99, G=93, B=90",99,93,90,635D5A
Gray,"R=99, G=93, B=99",99,93,99,635D63
Gray,"R=99, G=95, B=94",99,95,94,635F5E
Gray,"R=99, G=96, B=106",99,96,106,63606A
Gray,"R=99, G=97, B=100",99,97,100,636164
Gray,"R=99, G=97, B=107",99,97,107,63616B
Gray,"R=99, G=99, B=99",99,99,99,636363
Green,"R=0, G=100, B=0",0,100,0,6400
Green,"R=0, G=101, B=0",0,101,0,6500
Green,"R=0, G=120, B=90",0,120,90,00785A
Green,"R=0, G=123, B=100",0,123,100,007B64
Green,"R=0, G=123, B=110",0,123,110,007B6E
Green,"R=0, G=136, B=68",0,136,68,8844
Green,"R=0, G=165, B=79",0,165,79,00A54F
Green,"R=0, G=220, B=130",0,220,130,00DC82
Green,"R=0, G=23, B=7",0,23,7,1707
Green,"R=0, G=30, B=19",0,30,19,1.00E+13
Green,"R=0, G=32, B=0",0,32,0,2000
Green,"R=0, G=33, B=39",0,33,39,2127
Green,"R=0, G=35, B=39",0,35,39,2327
Green,"R=0, G=64, B=0",0,64,0,4000
Green,"R=0, G=64, B=19",0,64,19,4013
Green,"R=0, G=70, B=50",0,70,50,4632
Green,"R=0, G=71, B=31",0,71,31,00471F
Green,"R=0, G=74, B=82",0,74,82,004A52
